time,humidity,temperature
24460000, 58.40, 22.50
24479998, 58.70, 22.50
24499999, 58.70, 22.50
24519999, 58.60, 22.50
24539999, 58.50, 22.50
24560000, 58.60, 22.50
24579999, 58.70, 22.50
24619999, 58.80, 22.80
24640000, 58.80, 22.90
24679999, 58.80, 22.50
24720000, 58.70, 22.50
24739998, 58.80, 22.50
24779999, 58.90, 22.50
24800000, 58.90, 22.40
24819999, 59.00, 22.50
24839999, 59.00, 22.50
24859999, 58.90, 22.40
24879998, 59.00, 22.40
24899998, 57.80, 19.80
24939999, 59.00, 22.40
24960000, 59.10, 22.40
24979999, 58.80, 22.40
25000000, 58.70, 22.40
25039998, 58.70, 22.30
25059999, 58.90, 22.40
25080000, 59.00, 22.40
25099999, 59.00, 22.40
25119998, 59.00, 22.40
25139999, 59.20, 22.40
25159999, 59.20, 22.40
25199998, 59.20, 22.40
25239999, 59.10, 22.30
25259998, 59.20, 22.40
25279998, 59.20, 22.40
25299999, 59.20, 22.30
25319999, 59.40, 22.30
25339999, 59.30, 22.40
25379998, 59.40, 22.40
25399999, 58.50, 20.70
25439998, 59.30, 22.40
25459999, 59.50, 22.80
25479999, 59.40, 22.40
25499998, 59.50, 22.80
25519998, 59.30, 22.40
25539998, 59.50, 22.40
25559999, 59.30, 22.40
25580000, 59.80, 23.30
25600000, 59.30, 22.40
25619999, 59.30, 22.40
25639999, 59.20, 22.40
25680000, 59.40, 22.40
25719998, 59.20, 22.40
25740000, 59.40, 22.40
25760000, 59.40, 22.50
25779998, 59.50, 22.50
25799999, 59.40, 22.40
25819999, 59.40, 22.40
25840000, 59.40, 22.40
25859998, 59.40, 22.40
25879999, 59.40, 22.40
25919998, 59.50, 22.50
25939998, 59.50, 22.50
25979999, 59.40, 22.40
26019998, 59.50, 22.50
26039999, 59.30, 22.40
26059999, 59.30, 22.50
26079998, 59.40, 22.50
26099999, 59.40, 22.40
26119999, 59.30, 22.50
26139999, 59.30, 22.40
26160000, 59.30, 22.40
26199998, 59.40, 22.40
26220000, 59.30, 22.40
26239998, 59.30, 22.40
26259999, 59.30, 22.40
26299999, 59.30, 22.40
26320000, 59.30, 22.40
26339999, 59.50, 22.80
26379999, 59.40, 22.40
26419998, 59.40, 22.40
26459999, 59.30, 22.40
26479998, 59.30, 22.40
26499999, 59.40, 22.40
26519999, 59.40, 22.40
26539999, 59.40, 22.40
26560000, 59.40, 22.40
26579998, 59.30, 22.40
26619999, 59.40, 22.40
26640000, 59.40, 22.40
26659998, 59.50, 22.40
26679998, 59.50, 22.40
26699999, 59.50, 22.40
26720000, 59.40, 22.40
26739999, 59.40, 22.30
26759999, 59.40, 22.40
26779999, 59.40, 22.40
26799998, 59.40, 22.40
26819998, 59.40, 22.30
26839999, 59.40, 22.30
26859999, 59.50, 22.40
26879998, 59.80, 22.90
26899999, 59.50, 22.30
26939998, 59.50, 22.30
26979999, 59.40, 22.30
27020000, 59.50, 22.30
27039998, 59.50, 22.30
27059999, 59.50, 22.30
27079999, 59.70, 22.30
27100000, 59.60, 22.30
27119998, 59.50, 22.30
27139999, 59.60, 22.30
27179999, 59.60, 22.30
27200000, 59.70, 22.30
27219998, 59.70, 22.20
27239999, 59.90, 22.30
27259999, 59.90, 22.30
27299998, 59.90, 22.30
27319999, 60.00, 22.30
27339999, 60.00, 22.30
27359998, 60.00, 22.30
27379998, 60.00, 22.30
27399999, 60.00, 22.20
27419999, 60.10, 22.20
27440000, 60.10, 22.30
27479999, 60.20, 22.30
27500000, 60.20, 22.30
27520000, 60.40, 22.30
27539999, 60.30, 22.30
27560000, 60.40, 22.30
27599998, 60.30, 22.30
27619999, 60.40, 22.30
27659999, 60.40, 22.30
27680000, 60.40, 22.30
27699999, 60.50, 22.30
27719999, 60.40, 22.20
27759998, 60.20, 22.20
27779999, 60.30, 22.20
27799998, 60.50, 22.20
27819999, 60.50, 22.20
27839998, 60.60, 22.20
27879999, 60.70, 22.20
27899999, 60.70, 22.20
27919998, 60.60, 22.20
27959998, 60.50, 22.20
27979999, 60.50, 22.10
27999998, 60.60, 22.10
28039999, 60.60, 22.10
28059999, 60.90, 22.10
28080000, 61.00, 22.10
28099998, 61.10, 22.10
28120000, 61.10, 22.10
28159998, 61.10, 22.10
28179998, 61.10, 22.10
28199999, 61.10, 22.10
28239998, 61.20, 22.10
28260000, 61.10, 22.10
28279999, 60.90, 22.00
28299999, 60.90, 22.00
28319998, 60.90, 22.00
28339999, 61.00, 22.00
28379999, 61.00, 22.00
28419999, 61.30, 22.20
28439999, 61.20, 22.00
28459999, 61.10, 22.00
28499999, 61.00, 22.00
28539999, 61.00, 22.00
28560000, 59.80, 20.00
28579999, 60.80, 22.00
28599999, 58.90, 18.50
28620000, 60.70, 22.00
28639998, 60.70, 22.00
28679998, 60.70, 22.10
28699999, 60.50, 21.60
28739998, 60.90, 22.10
28759999, 60.90, 22.10
28780000, 60.70, 22.10
28800000, 60.70, 22.10
28819999, 60.60, 22.10
28839999, 60.60, 22.10
28859999, 60.60, 22.10
28880000, 60.50, 22.10
28899999, 61.00, 22.10
28919999, 61.40, 22.10
28959998, 61.30, 22.10
28979999, 60.90, 22.10
28999999, 61.40, 22.20
29020000, 61.80, 22.10
29059998, 61.80, 22.20
29079998, 61.80, 22.20
29119998, 61.80, 22.20
29139998, 63.80, 23.20
29159999, 62.40, 22.20
29180000, 62.00, 22.10
29200000, 61.80, 22.10
29219999, 61.90, 22.20
29239999, 62.10, 22.20
29259999, 61.80, 22.20
29279998, 59.90, 19.10
29319999, 62.10, 22.20
29360000, 63.40, 22.20
29379999, 62.60, 22.20
29419999, 62.00, 22.20
29459998, 61.70, 22.20
29479999, 61.40, 22.20
29499999, 61.40, 22.30
29520000, 61.60, 22.20
29559999, 61.40, 22.30
29579999, 61.20, 22.30
29599998, 60.90, 22.30
29619999, 60.70, 22.30
29639999, 61.10, 22.30
29679998, 61.10, 22.40
29719999, 61.10, 22.30
29739999, 61.00, 22.40
29779999, 60.80, 22.40
29819999, 60.40, 22.30
29840000, 60.40, 22.40
29859999, 60.30, 22.40
29900000, 60.20, 22.40
29920000, 60.40, 22.40
29939999, 60.00, 22.40
29980000, 60.00, 22.40
30019998, 60.10, 22.40
30059999, 60.10, 22.40
30080000, 60.00, 22.40
30099998, 60.10, 22.40
30119999, 59.90, 22.30
30140000, 59.90, 22.40
30159998, 59.80, 22.40
30199999, 59.80, 22.40
30219999, 59.80, 22.40
30240000, 60.00, 22.40
30259999, 60.10, 22.70
30299998, 60.00, 22.40
30320000, 60.00, 22.40
30339998, 59.80, 22.40
30359999, 59.80, 22.40
30379999, 59.90, 22.40
30399998, 59.80, 22.40
30419999, 59.80, 22.40
30459999, 59.90, 22.40
30479998, 59.80, 22.40
30519999, 59.70, 22.40
30539999, 59.60, 22.40
30560000, 59.70, 22.40
30579999, 59.70, 22.40
30599999, 59.90, 22.40
30620000, 59.90, 22.40
30659998, 60.00, 22.40
30679999, 60.20, 22.60
30699999, 59.90, 22.40
30719998, 59.90, 22.30
30759999, 59.80, 22.40
30779999, 60.00, 22.40
30799998, 59.90, 22.40
30839999, 59.90, 22.40
30860000, 60.00, 22.40
30879998, 60.00, 22.30
30899998, 58.40, 18.90
30920000, 60.10, 22.40
30939998, 60.10, 22.30
30960000, 60.00, 22.30
30999998, 60.10, 22.40
31019999, 60.20, 22.40
31039998, 58.20, 18.60
31059998, 60.00, 22.40
31079999, 60.00, 22.40
31099999, 60.10, 22.60
31139998, 60.00, 22.40
31159999, 59.80, 22.40
31200000, 59.80, 22.40
31219999, 59.90, 22.40
31240000, 60.30, 22.40
31279998, 60.30, 22.30
31299999, 60.60, 22.40
31339999, 60.70, 22.30
31360000, 60.80, 22.30
31379998, 61.30, 22.30
31399999, 61.40, 22.40
31419999, 61.20, 22.30
31440000, 61.30, 22.30
31459998, 61.40, 22.30
31499999, 61.00, 22.30
31520000, 61.00, 22.30
31539998, 61.50, 22.30
31559999, 61.60, 22.30
31599998, 61.70, 22.30
31639999, 61.60, 22.30
31679998, 61.60, 22.30
31699999, 61.40, 22.30
31719999, 61.40, 22.30
31739999, 61.30, 22.30
31760000, 61.60, 22.40
31779999, 61.50, 22.30
31799998, 61.40, 22.30
31839998, 61.70, 22.40
31879999, 61.80, 22.40
31919998, 61.70, 22.30
31939998, 61.80, 22.30
31959999, 61.70, 22.30
31979999, 61.80, 22.30
32000000, 61.70, 22.30
32019999, 61.70, 22.30
32059999, 62.00, 22.30
32079998, 61.90, 22.30
32099999, 62.20, 22.30
32119999, 62.20, 22.30
32139999, 62.30, 22.30
32179999, 62.30, 22.30
32199998, 62.40, 22.30
32219999, 62.60, 22.30
32240000, 62.60, 22.30
32279999, 63.00, 22.30
32299999, 62.70, 22.30
32320000, 62.80, 22.30
32339999, 62.80, 22.30
32359999, 62.90, 22.30
32379999, 62.70, 22.30
32399998, 62.70, 22.30
32439998, 62.70, 22.30
32459999, 62.70, 22.30
32479998, 63.20, 23.10
32499998, 62.80, 22.40
32519999, 62.80, 22.30
32540000, 62.80, 22.30
32559998, 63.20, 22.40
32579999, 62.90, 22.40
32619999, 62.90, 22.30
32640000, 62.90, 22.30
32659998, 62.60, 22.40
32699999, 62.70, 22.30
32739998, 61.90, 20.60
32759999, 63.40, 22.30
32780000, 63.80, 22.70
32799998, 63.30, 22.30
32839998, 63.40, 22.30
32859999, 63.20, 22.30
32880000, 62.70, 21.30
32919998, 63.40, 22.30
32939999, 64.10, 22.90
32960000, 65.20, 22.30
32979999, 65.00, 22.30
32999999, 64.70, 22.30
33019999, 64.30, 22.30
33040000, 64.10, 22.30
33059999, 64.00, 22.30
33079999, 64.00, 22.40
33120000, 63.80, 22.40
33139999, 63.90, 22.40
33179999, 63.90, 22.40
33199998, 64.10, 22.40
33219999, 64.30, 22.30
33239999, 64.40, 22.30
33260000, 64.30, 22.30
33279998, 64.00, 22.30
33299999, 62.20, 19.30
33339999, 64.10, 22.30
33359998, 64.20, 22.30
33379999, 64.00, 22.30
33400000, 63.90, 22.30
33420000, 63.80, 22.30
33440000, 63.80, 22.30
33479999, 63.90, 22.30
33499999, 64.10, 22.30
33519998, 64.10, 22.30
33539999, 64.30, 22.30
33559999, 64.30, 22.30
33579999, 64.30, 22.30
33600000, 64.10, 22.30
33619998, 64.10, 22.30
33659999, 64.30, 22.30
33679998, 64.30, 22.30
33699999, 64.50, 22.30
33719999, 64.30, 22.30
33739999, 64.50, 22.30
33760000, 64.90, 22.30
33780000, 64.80, 22.30
33799999, 64.30, 22.30
33820000, 64.20, 22.30
33840000, 64.40, 22.30
33859999, 64.50, 22.30
33879999, 64.40, 22.30
33899999, 64.50, 22.30
33919998, 63.50, 20.70
33959998, 64.50, 22.30
33980000, 64.50, 22.30
33999998, 64.50, 22.30
34039998, 64.50, 22.30
34059999, 64.50, 22.30
34100000, 64.40, 22.30
34139999, 64.30, 22.30
34159998, 64.30, 22.40
34179998, 64.30, 22.40
34199999, 64.20, 22.40
34219999, 64.30, 22.40
34239998, 64.10, 22.40
34259999, 64.00, 22.40
34299999, 64.20, 22.40
34320000, 64.00, 22.40
34339999, 64.60, 22.40
34359999, 64.50, 22.40
34379999, 64.40, 22.40
34400000, 64.70, 23.00
34419999, 64.30, 22.40
34459999, 64.40, 22.40
34479998, 64.40, 22.40
34499999, 64.90, 22.60
34519999, 64.80, 22.40
34540000, 64.90, 22.40
34559998, 64.80, 22.40
34579999, 64.40, 22.40
34599999, 64.50, 22.40
34619999, 64.40, 22.40
34639998, 64.10, 22.40
34659999, 64.50, 22.40
34679999, 64.60, 22.40
34699999, 64.40, 22.40
34719998, 64.40, 22.30
34739999, 64.50, 22.30
34760000, 64.50, 22.30
34780000, 64.40, 22.30
34800000, 64.50, 22.30
34819999, 62.20, 18.90
34859999, 64.50, 22.30
34880000, 64.90, 22.40
34899998, 64.60, 22.30
34919999, 64.90, 22.40
34940000, 65.00, 22.40
34959998, 64.80, 22.30
34979998, 65.00, 22.40
34999999, 65.00, 22.30
35019999, 65.10, 22.40
35040000, 64.70, 22.40
35060000, 64.50, 22.40
35079998, 64.60, 22.30
35099999, 64.80, 22.40
35120000, 64.80, 22.40
35159998, 63.80, 20.80
35180000, 64.80, 22.40
35200000, 64.70, 22.40
35219998, 64.80, 22.40
35239999, 64.60, 22.40
35259999, 64.50, 22.40
35280000, 64.30, 22.40
35299998, 64.60, 22.40
35319999, 64.50, 22.40
35340000, 64.50, 22.30
35359998, 64.50, 22.30
35399999, 64.60, 22.40
35419999, 63.80, 21.20
35439998, 64.60, 22.40
35459999, 64.50, 22.40
35479999, 64.70, 22.40
35499999, 64.80, 22.40
35519998, 64.90, 22.40
35559999, 64.60, 22.40
35579999, 64.50, 22.30
35619998, 64.90, 22.40
35659999, 65.00, 22.40
35679998, 65.20, 22.40
35699999, 64.90, 22.40
35739999, 64.80, 22.30
35759998, 64.80, 22.30
35799999, 65.00, 22.30
35819999, 65.00, 22.30
35839998, 64.90, 22.30
35879998, 64.90, 22.40
35899999, 64.90, 22.40
35920000, 65.00, 22.40
35939998, 65.00, 22.30
35959999, 65.00, 22.40
35979999, 64.90, 22.40
36000000, 64.90, 22.40
36039999, 65.00, 22.40
36079998, 64.90, 22.40
36099999, 65.20, 22.40
36119999, 65.10, 22.40
36139999, 65.20, 22.40
36160000, 64.90, 22.40
36179999, 64.80, 22.30
36199999, 64.90, 22.40
36220000, 64.90, 22.40
36259998, 64.90, 22.40
36299999, 64.80, 22.40
36320000, 65.30, 22.40
36339999, 65.10, 22.40
36359999, 65.00, 22.40
36379999, 65.20, 22.40
36400000, 65.20, 22.40
36439999, 65.30, 22.40
36459998, 65.00, 22.40
36480000, 65.20, 22.60
36499998, 65.00, 22.40
36519999, 65.00, 22.30
36540000, 65.00, 22.40
36560000, 65.00, 22.40
36579999, 65.20, 22.70
36599999, 65.20, 22.30
36619999, 64.90, 22.30
36659999, 65.00, 22.30
36699999, 65.00, 22.30
36720000, 65.30, 22.40
36739999, 64.90, 22.20
36759999, 64.90, 22.20
36799998, 65.10, 22.20
36839998, 65.20, 22.20
36860000, 65.50, 22.30
36880000, 68.00, 26.10
36899998, 65.30, 22.20
36919999, 65.10, 22.20
36940000, 65.20, 22.20
36960000, 65.20, 22.20
36999999, 65.40, 22.20
37019998, 65.40, 22.20
37039998, 65.20, 22.20
37059999, 65.20, 22.20
37079999, 65.40, 22.20
37099999, 65.30, 22.20
37139998, 65.40, 22.20
37179999, 65.40, 22.20
37200000, 65.00, 22.80
37219998, 64.90, 22.20
37239998, 64.60, 22.20
37260000, 64.50, 22.20
37280000, 64.50, 22.40
37299998, 64.40, 22.20
37339999, 64.50, 22.20
37360000, 64.30, 22.20
37380000, 64.30, 22.20
37399999, 64.40, 22.20
37439998, 64.50, 22.20
37459998, 64.60, 22.20
37499999, 64.20, 22.10
37519998, 64.30, 22.10
37559998, 64.50, 22.20
37579998, 64.40, 22.10
37599998, 64.30, 22.10
37619998, 64.20, 22.10
37640000, 64.00, 22.10
37679998, 64.10, 22.10
37699999, 64.10, 22.10
37719999, 62.70, 19.60
37740000, 64.50, 22.20
37760000, 64.50, 22.10
37799999, 64.40, 22.10
37819999, 64.40, 22.10
37839998, 64.30, 22.10
37859999, 64.20, 22.10
37899999, 64.40, 22.10
37919998, 64.60, 22.10
37959999, 64.80, 22.20
37979999, 64.90, 22.10
37999998, 65.30, 22.70
38019998, 65.00, 22.10
38059999, 65.10, 22.10
38080000, 65.40, 22.60
38099999, 65.30, 22.10
38119999, 65.20, 22.10
38140000, 65.30, 22.10
38159998, 65.30, 22.00
38199999, 65.30, 22.10
38239998, 65.20, 22.00
38259999, 65.20, 22.00
38280000, 65.40, 22.10
38299999, 65.30, 22.00
38320000, 65.60, 22.00
38359999, 65.30, 22.00
38379999, 65.30, 22.00
38399998, 65.50, 22.00
38419999, 65.30, 22.00
38439999, 65.40, 22.10
38459999, 65.30, 22.10
38479998, 65.00, 22.00
38499999, 64.80, 22.00
38539999, 64.60, 22.10
38560000, 64.50, 22.10
38599999, 64.20, 22.00
38619999, 63.90, 22.00
38639998, 64.40, 22.00
38659999, 64.40, 22.00
38699999, 64.40, 22.00
38720000, 64.60, 22.00
38739998, 64.50, 22.00
38759999, 64.70, 22.00
38779999, 63.00, 19.60
38800000, 64.50, 22.00
38819999, 64.30, 22.00
38839999, 64.40, 22.00
38859999, 64.70, 22.00
38880000, 62.40, 18.70
38919998, 64.60, 22.40
38939999, 64.70, 22.00
38979999, 64.40, 22.00
38999999, 64.60, 22.30
39020000, 64.50, 22.00
39039998, 64.60, 22.00
39059998, 64.60, 22.00
39079999, 64.30, 22.00
39099999, 64.20, 22.00
39119998, 64.30, 22.00
39139998, 64.30, 22.00
39159999, 64.20, 22.00
39179999, 64.30, 22.00
39200000, 64.40, 22.00
39219998, 64.30, 22.00
39259999, 64.30, 22.00
39279998, 64.30, 21.90
39299999, 64.30, 21.90
39319999, 64.30, 21.90
39359998, 62.30, 18.40
39379999, 64.70, 21.90
39399999, 65.10, 21.80
39419999, 65.30, 21.90
39440000, 65.20, 21.90
39479999, 65.30, 21.90
39499999, 65.10, 21.90
39519998, 65.10, 21.90
39539999, 64.90, 21.90
39559998, 64.90, 21.90
39599998, 64.80, 21.90
39619999, 64.90, 21.90
39639998, 62.50, 17.90
39659999, 65.00, 21.90
39680000, 65.20, 21.90
39699999, 65.00, 21.90
39719999, 65.20, 21.90
39739999, 65.60, 22.80
39779999, 64.90, 21.90
39799998, 65.50, 22.50
39820000, 65.20, 21.90
39840000, 65.30, 21.90
39859999, 64.90, 21.90
39880000, 65.00, 21.90
39899999, 65.30, 22.30
39920000, 65.00, 22.00
39939998, 65.30, 22.30
39959999, 65.00, 21.90
39979999, 65.10, 21.90
40000000, 65.20, 21.90
40019999, 65.20, 21.90
40039999, 65.20, 21.90
40059999, 65.30, 21.90
40080000, 65.50, 21.90
40099999, 65.50, 21.90
40119999, 65.50, 21.90
40140000, 65.50, 21.90
40159998, 65.60, 21.90
40200000, 65.60, 21.90
40219999, 67.10, 24.30
40240000, 65.80, 21.90
40279999, 65.80, 21.90
40299999, 66.10, 22.30
40319998, 65.60, 21.90
40339998, 65.60, 21.90
40380000, 65.30, 21.90
40419998, 65.20, 21.90
40439999, 65.30, 21.90
40459999, 65.70, 21.90
40479998, 65.70, 21.90
40519998, 65.70, 21.90
40539999, 65.70, 21.90
40559998, 65.90, 21.90
40579999, 65.70, 21.90
40600000, 65.70, 21.90
40639998, 65.60, 21.90
40659999, 65.80, 22.00
40679999, 65.90, 22.00
40699999, 65.70, 22.00
40719998, 66.20, 21.90
40739999, 66.10, 22.00
40759999, 66.00, 22.00
40779999, 66.00, 22.00
40819999, 66.10, 22.10
40839999, 65.90, 22.00
40859998, 66.00, 22.00
40880000, 65.70, 22.00
40899999, 65.60, 22.00
40919999, 65.70, 22.00
40939999, 63.60, 18.80
40979999, 65.70, 22.00
40999999, 65.80, 22.00
41020000, 65.80, 22.00
41039998, 66.00, 22.00
41059999, 65.90, 22.00
41080000, 65.90, 22.00
41099999, 65.80, 21.90
41139999, 66.00, 21.90
41159999, 66.00, 21.90
41179999, 65.90, 22.00
41200000, 65.90, 21.90
41219998, 66.00, 21.90
41239999, 65.90, 22.00
41259999, 65.70, 22.00
41280000, 65.60, 22.00
41299999, 65.30, 21.50
41319998, 65.50, 21.90
41340000, 65.60, 21.90
41360000, 66.00, 21.90
41379999, 66.30, 21.90
41399999, 66.50, 22.20
41420000, 66.70, 21.90
41459998, 66.80, 22.00
41499999, 66.80, 22.00
41520000, 66.70, 22.00
41539999, 66.70, 22.00
41579998, 67.20, 22.00
41599998, 66.30, 22.00
41619999, 65.80, 22.00
41639999, 65.80, 22.00
41680000, 66.10, 22.20
41699998, 66.00, 22.00
41739999, 66.00, 22.00
41759998, 65.90, 22.00
41799998, 65.80, 22.00
41820000, 65.70, 22.00
41840000, 65.80, 22.00
41859998, 65.70, 22.00
41879999, 65.80, 22.00
41919998, 65.70, 22.00
41939999, 65.80, 22.00
41979999, 65.60, 22.00
42000000, 65.60, 22.00
42019998, 65.50, 22.30
42039999, 65.30, 22.00
42059998, 65.30, 22.00
42080000, 65.30, 22.00
42119999, 65.30, 22.00
42140000, 65.30, 22.00
42160000, 65.30, 22.00
42179999, 65.50, 22.00
42199999, 64.90, 20.80
42219999, 65.60, 22.00
42259998, 65.50, 22.00
42279999, 65.50, 22.00
42300000, 65.40, 22.00
42320000, 65.40, 22.00
42339998, 65.40, 22.00
42359999, 65.20, 22.00
42380000, 65.20, 22.00
42400000, 65.30, 22.00
42419998, 65.50, 22.10
42439999, 65.30, 22.00
42479998, 65.40, 22.00
42519999, 65.40, 22.00
42540000, 65.60, 22.00
42560000, 65.60, 22.00
42579999, 65.60, 22.20
42599999, 65.40, 22.00
42620000, 65.50, 22.00
42640000, 65.40, 22.00
42659999, 65.40, 22.00
42699999, 65.30, 22.00
42719998, 65.30, 22.00
42739999, 65.50, 22.00
42760000, 65.40, 22.00
42780000, 65.60, 22.00
42819998, 65.20, 22.00
42839999, 65.60, 22.00
42879998, 65.30, 22.00
42919999, 65.40, 22.00
42960000, 65.60, 22.00
42979999, 65.60, 22.00
42999998, 65.40, 22.00
43039998, 65.50, 22.00
43079998, 65.60, 22.00
43100000, 65.80, 22.00
43119998, 65.60, 22.00
43139998, 65.60, 22.00
43159999, 65.80, 22.00
43199998, 65.70, 22.00
43219999, 65.70, 22.00
43239999, 65.60, 22.00
43279998, 65.60, 22.00
43319999, 65.20, 22.00
43339999, 65.20, 22.00
43360000, 65.20, 22.00
43379999, 64.90, 22.00
43399999, 64.90, 22.00
43419999, 65.10, 22.00
43440000, 65.10, 22.00
43459998, 65.00, 22.00
43479999, 65.10, 22.00
43500000, 65.10, 22.00
43520000, 65.20, 22.00
43539999, 65.10, 22.00
43559999, 64.90, 22.00
43600000, 65.00, 22.00
43619998, 65.20, 22.00
43659999, 65.20, 22.00
43680000, 65.20, 22.00
43699999, 65.10, 22.00
43739999, 65.20, 22.00
43779999, 65.10, 22.00
43799998, 65.00, 22.00
43819999, 65.30, 22.00
43859998, 65.10, 22.00
43879998, 65.20, 22.00
43899999, 65.10, 22.00
43920000, 65.00, 22.00
43939999, 65.30, 22.00
43959999, 65.30, 22.00
43979999, 65.20, 22.00
44000000, 65.00, 22.00
44019999, 65.00, 22.00
44039999, 64.90, 22.00
44059999, 65.00, 22.00
44079998, 65.00, 22.00
44099999, 65.10, 22.00
44119999, 65.00, 22.00
44140000, 64.70, 22.00
44160000, 64.50, 22.00
44179999, 64.60, 22.00
44199998, 64.70, 22.10
44240000, 64.70, 22.00
44279999, 64.70, 22.00
44299999, 64.70, 22.10
44319998, 64.50, 22.00
44339998, 64.60, 22.10
44359999, 64.60, 22.10
44379999, 63.70, 20.50
44399998, 64.60, 22.10
44439998, 64.60, 22.10
44480000, 62.80, 19.50
44499999, 64.40, 22.10
44539999, 64.40, 22.10
44559998, 64.50, 22.10
44579999, 64.60, 22.00
44599999, 62.60, 18.80
44619999, 64.70, 22.10
44659999, 64.50, 22.10
44700000, 64.30, 22.10
44720000, 64.70, 22.80
44739999, 64.20, 22.10
44780000, 64.40, 22.10
44819998, 64.70, 22.60
44839999, 64.30, 22.10
44859999, 64.10, 22.10
44880000, 64.00, 22.10
44899999, 63.60, 22.10
44919999, 63.60, 22.50
44939998, 63.50, 22.10
44960000, 63.40, 22.10
44979999, 63.30, 22.10
45019999, 63.40, 22.10
45040000, 63.70, 22.10
45059999, 63.50, 22.10
45100000, 63.40, 22.10
45139998, 63.50, 22.10
45179999, 63.70, 22.10
45200000, 63.90, 22.30
45219999, 63.50, 22.10
45259999, 63.40, 22.10
45280000, 63.40, 22.10
45299998, 63.60, 22.10
45319998, 63.70, 22.10
45339999, 63.70, 22.10
45360000, 63.80, 22.10
45399999, 63.50, 22.10
45419999, 63.20, 22.10
45459999, 63.30, 22.10
45479998, 62.90, 22.10
45499998, 62.70, 22.10
45520000, 62.50, 22.10
45539999, 62.30, 22.00
45559999, 62.10, 22.00
45599998, 62.10, 22.00
45619998, 61.70, 22.00
45639999, 61.90, 22.00
45679998, 61.60, 22.00
45699999, 61.80, 22.00
45719999, 62.10, 22.00
45739999, 62.20, 22.00
45759998, 62.30, 22.00
45799999, 61.90, 22.00
45839998, 61.20, 22.00
45859999, 61.80, 22.00
45880000, 61.30, 22.00
45899999, 61.40, 22.10
45920000, 61.20, 22.00
45940000, 61.20, 22.00
45959999, 61.40, 22.00
45979999, 61.40, 22.00
46000000, 61.60, 22.00
46019999, 61.20, 22.00
46039998, 61.00, 22.00
46079998, 60.50, 21.20
46099999, 60.90, 22.00
46120000, 61.10, 22.00
46140000, 61.30, 22.00
46179999, 61.50, 22.00
46200000, 61.50, 22.00
46219999, 61.40, 22.00
46240000, 61.50, 22.00
46259999, 61.50, 22.00
46279999, 61.70, 22.00
